# Information about metabolites deregulated. Metabolite identification was done with Pathos (using the m/z value) or and KEGGREST (using the chemical formula estimated with an in house MATLAB script). ""Metabolite identification"", ""Search engine"" and ""KEGG db identifier"" columns were left empty when neither chemical formula nor m/z were found in the database. Columns starting with ""Mlp"" indicate the fold change of the metabolite in the transgenic line expressing the corresponding CE.																		
m/z	Molecular formula	Metabolite identification	Search engine	KEGG db identifier	Mlp102036	Mlp106078	Mlp123227	Mlp123531	Mlp124256	Mlp124266	Mlp124357	Mlp124466	Mlp124497	Mlp124499	Mlp124518	Mlp37347	Mlp72983	Mlp123218
445.125253	C21H22N2O9				2.624647738	0	0	0	0	0	0	0	0	0	2.219136353	0	0	2.286734603
446.203169	C20H33NO10				0	0	0	0	0	0	0	0	2.517093442	0	0	0	0	0
448.109662	C17H23NO13				-4.234399685	0	0	-2.644534429	-2.302476133	-2.151460613	-4.234399685	-3.157854005	0	0	0	0	-4.234399685	0
448.182433	C19H31NO11				0	0	0	0	0	0	0	0	0	0	0	0	-2.541979394	0
450.161698	C18H29NO12				2.579948716	0	2.068664174	0	0	0	0	0	2.001965867	2.097620447	2.299091478	0	0	2.399611134
451.182099	C19H32O12				0	0	2.279407616	0	0	2.897770148	2.534448933	0	0	0	0	0	0	0
452.140962	C17H27NO13				2.12300916	2.121112991	2.32251491	0	0	0	0	0	0	0	0	2.511704364	0	0
452.213733	C19H35NO11				2.142056301	0	0	0	0	0	0	0	0	0	0	0	0	0
453.285776	C25H42O7				2.188628035	0	0	0	0	0	0	0	0	0	0	0	0	0
454.244639	C23H37NO8				2.211753641	0	0	2.645032204	0	2.708676467	2.713260572	0	2.838750819	2.324543189	2.511897954	0	0	0
455.119499	C20H24O12				-4.119803665	-3.0638525	-3.003079329	-4.119803665	0	-4.119803665	-2.5763644	0	-2.649218495	-3.154424613	-2.975212381	0	0	0
456.260289	C23H39NO8				3.778443281	0	0	2.596082657	0	0	2.214765295	0	2.549747375	2.466774772	2.716437223	0	0	2.831068147
457.135149	C20H26O12				-2.221931972	0	-2.318352245	0	0	0	0	0	0	-2.481855852	0	0	0	0
458.275939	C23H41NO8				4.525965688	0	2.644027596	2.553288954	0	0	0	0	2.328997845	2.456675211	2.963951956	2.332588631	0	3.319540029
459.275211	C27H40O6	Hydrocortisone caproate	KEGGREST	C13422	0	0	2.364683634	0	0	0	0	0	0	0	0	0	0	0
461.108934	C22H22O11	Isoscoparine	KEGGREST	C05990	0	0	2.005624112	0	0	0	0	0	0	0	0	0	0	0
461.108934	C22H22O11	6-Methoxyluteolin 7-rhamnoside	KEGGREST	C10104	0	0	2.005624112	0	0	0	0	0	0	0	0	0	0	0
461.108934	C22H22O11	Swertiajaponin	KEGGREST	C10187	0	0	2.005624112	0	0	0	0	0	0	0	0	0	0	0
461.108934	C22H22O11	Tectoridin	KEGGREST	C10533	0	0	2.005624112	0	0	0	0	0	0	0	0	0	0	0
461.108934	C22H22O11	Homoplantaginin	KEGGREST	C17762	0	0	2.005624112	0	0	0	0	0	0	0	0	0	0	0
462.140569	C22H25NO10				4.144375527	0	0	0	0	3.949370481	2.987574892	2.462445841	0	3.486658686	3.50347668	0	0	0
462.161698	C19H29NO12				3.662464737	2.046291416	2.973304705	0	0	0	0	0	0	2.190835359	2.179635892	2.341369651	0	0
462.198083	C20H33NO11				2.227348555	0	0	0	0	0	0	0	0	0	0	0	0	0
463.135817	C21H24N2O10				2.45094139	3.040226576	0	0	0	0	0	0	3.306026456	2.831154461	2.766649297	0	-2.347844266	2.348127195
464.177348	C19H31NO12				2.029552213	0	0	0	0	0	0	0	0	0	0	0	0	2.089682378
467.130732	C20H24N2O11				-2.026869514	0	0	0	-2.026869514	-2.026869514	0	0	0	0	0	0	0	0
467.19227	C23H32O10	Paucin	KEGGREST	C09525	0	-2.298466792	0	0	0	0	0	0	0	0	0	0	0	0
468.078362	C19H19NO13				0	0	0	0	0	0	0	0	0	0	2.066222049	0	0	0
468.130004	C24H23NO9				-2.293464086	0	-4.511745794	0	0	0	-2.007315088	0	-2.198095934	0	-2.484763561	0	0	0
469.125253	C23H22N2O9				0	0	0	0	2.17949853	0	0	0	0	0	0	0	0	0
470.151527	C17H29NO14				3.614413252	0	3.291599334	0	0	0	0	0	0	2.575236601	0	0	0	2.356392543
470.166783	C21H29NO11				0	0	2.102539341	0	0	0	0	0	0	0	0	0	0	0
471.114413	C20H24O13				0	0	-2.207395801	0	0	0	0	0	0	-2.112119575	0	0	0	0
471.223569	C23H36O10				0	0	0	0	-3.854533503	0	0	0	-3.854533503	0	0	-3.854533503	-3.854533503	0
471.271188	C23H40N2O8				0	0	0	3.586694638	0	3.897612155	3.103394808	2.142835272	0	2.015226347	2.561662891	0	0	0
472.124919	C23H23NO10				-2.018924333	0	-2.018924333	0	0	-2.018924333	0	0	0	-2.018924333	-2.018924333	0	0	0
473.145319	C24H26O10				0	0	0	0	0	0	0	0	0	0	0	0	0	2.535821931
473.239219	C23H38O10				2.809482375	0	2.474003314	2.83556627	0	0	0	2.884162793	0	2.602200693	0	0	0	0
476.177348	C20H31NO12				3.432660013	0	2.368408079	2.149567764	0	0	0	0	2.062494073	2.447008539	2.67273885	0	0	2.611862236
478.192998	C20H33NO12				2.637605996	0	0	0	0	0	0	0	0	0	0	0	0	0
479.119499	C22H24O12				0	0	0	0	0	0	0	0	0	0	0	0	2.086880862	0
480.135877	C18H27NO14				0	2.646686507	0	0	0	0	0	0	0	0	0	2.16820858	0	0
481.317076	C27H46O7				2.318257729	0	0	0	0	0	0	0	0	0	0	0	0	0
483.150799	C22H28O12				0	0	2.414651002	0	0	0	0	0	0	0	0	0	0	0
484.109662	C20H23NO13				0	0	0	2.932480925	0	0	0	0	0	0	0	0	0	0
485.202834	C23H34O11				0	0	2.439080475	0	0	0	0	0	0	0	0	0	0	0
486.140569	C24H25NO10				-3.317756194	-2.420867278	-4.533685988	0	0	-2.852353127	0	0	-3.37648437	-2.87122258	-3.554657618	0	0	-2.314581846
487.306511	C29H44O6				0	0	3.101577814	0	0	0	0	0	0	0	0	0	0	0
489.218878	C19H38O14				0	0	0	0	0	0	0	0	0	0	0	2.54903436	0	0
490.208254	C25H33NO9				0	0	-2.805961719	0	0	0	0	0	0	0	0	0	-2.1270876	0
493.125253	C25H22N2O9				-2.249265285	0	-2.129152056	0	0	0	0	0	0	-2.688755048	0	0	-3.845733505	0
496.239948	C21H39NO12				3.769586948	0	3.070121274	2.189378459	0	0	0	0	2.133019233	2.580710236	2.544226881	0	0	2.681431182
497.166449	C23H30O12				0	-2.51757617	-2.51757617	0	0	0	0	0	0	0	-2.51757617	0	0	0
498.125312	C21H25NO13				0	0	0	2.494404402	0	0	0	0	0	0	0	0	0	0
498.234469	C24H37NO10				3.539608061	0	2.670417189	0	0	0	0	0	0	2.824311377	2.511751938	0	0	2.700456754
501.191876	C30H30O7				0	0	0	2.049093751	0	0	0	0	0	0	0	0	0	0
501.193726	C18H34N2O14				0	0	-2.401871816	0	0	-2.401871816	0	0	0	0	0	0	-2.401871816	0
503.177013	C22H32O13				0	0	-2.126202552	0	0	0	0	0	0	0	0	0	0	0
508.203562	C21H35NO13				3.231702451	0	2.137864516	0	0	0	0	0	0	0	2.303750828	0	0	2.776975519
509.120167	C25H22N2O10				-4.953901931	0	-4.953901931	0	0	-4.953901931	-4.007482819	-2.865384078	-3.043743652	-4.953901931	-4.246278747	0	-3.565342604	0
511.135818	C25H24N2O10				0	0	-3.250473893	0	0	-3.133434759	-2.080264416	0	0	-2.504026002	0	0	-3.140103184	0
511.218484	C25H36O11				0	0	0	0	-2.275070941	0	0	0	-2.275070941	0	0	-2.275070941	-2.275070941	0
513.234134	C25H38O11				2.158220321	0	2.119694476	0	0	0	0	0	0	0	0	0	0	0
514.135483	C25H25NO11				-2.037097681	0	0	0	0	0	0	0	0	0	0	0	0	0
514.192998	C23H33NO12				2.26007061	0	0	0	0	0	0	0	0	2.015702325	0	0	0	0
514.229383	C24H37NO11				3.290157454	0	2.984507153	0	0	2.23455242	2.109430771	0	2.399601948	2.855413041	2.832038269	0	0	2.830753602
515.161757	C19H32O16				0	0	0	0	0	0	3.276613434	2.392480083	0	0	0	0	2.221046178	0
515.249784	C25H40O11	Eriojaposide B	KEGGREST	C17889	2.206273399	0	3.048973166	2.088150649	0	3.301935432	0	0	0	2.921482075	2.996410033	0	0	0
516.151133	C25H27NO11				-2.005992984	0	-2.393364206	0	0	0	0	0	-2.087285759	-2.090579705	-2.053784847	0	0	-2.468468974
516.245033	C24H39NO11				2.523038816	0	0	0	0	0	0	0	0	0	0	0	0	0
517.156278	C22H30O14				0	0	0	0	0	0	0	0	0	0	0	0	-2.606781782	0
517.265434	C25H42O11				2.901003174	0	3.783758237	3.197383874	0	3.54838444	0	0	0	4.231811131	3.306591105	0	0	3.381309444
520.203562	C22H35NO13				2.282964164	0	0	0	0	0	0	0	0	0	0	0	0	0
520.239948	C23H39NO12				0	0	0	0	0	0	2.390470873	0	2.178234862	0	0	0	0	0
522.219212	C22H37NO13				2.686508016	0	0	0	0	0	0	0	0	0	0	0	0	0
522.255598	C23H41NO12				0	0	0	0	0	-2.191583652	0	0	0	0	0	0	0	2.80390349
523.250847	C22H40N2O12				0	0	0	-2.094357194	0	-4.071409825	0	0	0	0	0	0	0	0
525.161363	C24H30O13	Inumakilactone A glycoside	KEGGREST	C09114	2.460757033	0	0	2.720213036	0	0	0	2.826371671	0	0	0	0	3.030937083	0
526.214127	C21H37NO14				0	0	0	0	-2.085085006	0	0	0	0	0	0	0	-2.085085006	0
529.229049	C25H38O12				0	0	2.485663122	2.245033204	0	0	0	0	0	2.195260905	0	0	0	0
530.166783	C26H29NO11				0	0	0	2.048670596	0	0	0	0	0	0	0	0	0	0
530.224298	C24H37NO12				2.345305971	0	0	0	0	0	0	0	0	0	0	0	0	0
531.146776	C21H28N2O14				0	2.279426319	0	0	0	0	0	0	0	0	0	0	0	0
531.281084	C26H44O11				0	0	0	0	0	-3.236053739	0	0	0	0	0	0	0	0
532.073277	C23H19NO14				0	0	0	0	0	0	0	0	0	0	0	2.429684422	0	0
532.167177	C22H31NO14				3.160638346	0	2.503571924	0	0	0	0	0	0	2.323432843	2.310963418	2.510335318	0	0
532.239948	C24H39NO12				2.920239849	0	2.219671012	0	0	0	0	0	0	0	2.162316606	0	0	0
533.260349	C25H42O12				0	0	4.004819552	2.407798903	0	4.216806441	0	0	0	3.361588822	3.573384409	0	0	2.152175044
534.255598	C24H41NO12				4.243351883	0	2.937355894	3.195619194	0	0	0	0	2.237716969	3.090051994	2.580245711	0	0	3.007271616
535.239613	C24H40O13				0	-2.534116068	-2.534116068	0	0	-2.534116068	-2.534116068	0	-2.534116068	-2.534116068	-2.534116068	-2.534116068	0	0
537.103849	C27H22O12	Lithospermic acid	KEGGREST	C08745	-2.212451489	-2.212451489	-2.212451489	-2.212451489	0	-2.212451489	0	0	-2.212451489	-2.212451489	-2.212451489	-2.212451489	0	-2.212451489
537.161363	C25H30O13				0	0	2.282854257	0	0	0	0	0	0	0	0	0	0	0
537.230111	C22H38N2O13				0	-5.980229528	2.452072941	0	0	2.558304655	0	0	0	0	0	0	0	-5.980229528
538.214127	C22H37NO14				0	0	-2.228956524	0	0	0	0	0	0	0	0	0	0	0
542.130398	C26H25NO12				-3.716336325	0	-4.879431477	-2.425365839	0	-4.879431477	-2.617710232	0	0	-4.198427563	-2.492860034	0	-3.900367207	0
544.167177	C23H31NO14				0	0	2.101166322	0	0	0	0	0	0	0	0	0	0	0
544.188306	C20H35NO16	alpha-D-Galactosyl-N-acetyllactosamine	KEGGREST	C04428	3.222795905	0	0	0	0	0	0	0	0	0	0	0	0	0
544.188306	C20H35NO16	"alpha-D-Galactosyl-1,3-beta-D-galactosyl-1,4-N-acetyl-D-glucosamine"	KEGGREST	C04847	3.222795905	0	0	0	0	0	0	0	0	0	0	0	0	0
545.223963	C25H38O13				0	0	0	0	0	0	0	0	0	2.024150647	0	0	0	0
546.182827	C23H33NO14				3.076435572	2.400369246	2.97923077	0	0	2.113307253	2.125376217	0	0	2.464211877	2.323073136	2.611437122	0	0
547.187972	C20H36O17				0	0	0	0	0	0	0	0	2.190554436	0	0	2.752398389	2.018400964	0
547.275999	C26H44O12				0	0	2.114347681	0	0	0	0	0	0	0	0	0	0	0
548.104577	C24H23NO14				3.001948974	0	0	0	0	0	0	0	0	0	0	0	0	0
550.250512	C24H41NO13				2.144656935	0	2.247713616	0	0	0	0	0	0	0	0	0	0	0
550.286898	C25H45NO12				0	0	0	0	0	-2.060337896	-2.060337896	0	0	0	0	0	0	0
551.282147	C24H44N2O12				0	0	0	0	0	-2.314902228	0	0	0	0	0	0	0	0
555.056899	C29H16O12				-3.599740866	-3.599740866	-3.599740866	-2.636754701	-2.308457105	-3.599740866	-3.599740866	0	-3.599740866	-3.599740866	-3.599740866	-3.599740866	0	-3.389212705
555.238826	C34H36O7	"Ingenol 3,20-dibenzoate"	KEGGREST	C09113	0	0	0	0	-3.083596748	-3.083596748	0	0	0	-3.083596748	0	0	0	0
555.240676	C22H40N2O14				0	2.246155331	0	0	2.674464978	2.464124446	0	0	0	3.655726746	2.341533549	0	0	2.408811243
555.244699	C27H40O12				0	-2.00095688	0	0	0	0	0	-2.00095688	-2.00095688	-2.00095688	-2.00095688	0	0	-2.00095688
555.369111	C34H52O6				0	0	0	0	2.781904942	3.217816159	0	0	2.785639253	0	0	0	0	0
556.167177	C24H31NO14				-2.390631726	0	-2.796747081	0	0	-2.556250491	-2.132376582	0	-2.000346573	-2.540094442	-2.42378113	0	0	0
557.260349	C27H42O12				2.33164843	0	0	0	0	0	0	0	0	2.456615087	0	0	0	0
557.281478	C24H46O14				0	0	0	0	0	0	0	0	2.00494452	0	0	0	0	0
557.290861	C35H42O6				0	3.131761263	3.226382528	2.923862103	0	3.527924729	3.12347196	2.584214769	0	0	3.497236654	3.162408929	0	2.478230991
557.292711	C23H46N2O13				0	0	0	0	0	0	0	0	0	0	0	0	0	-2.674597989
557.296734	C28H46O11				0	0	0	0	0	0	0	0	0	3.345406671	0	0	0	2.216903698
559.266103	C29H40N2O9	Geldanamycin	KEGGREST	C11222	0	0	0	0	0	0	0	0	2.002237999	0	0	0	0	0
559.275999	C27H44O12				0	0	0	0	-2.308540587	0	0	0	0	0	0	-2.308540587	-2.308540587	0
560.140962	C26H27NO13				2.795967381	0	0	0	0	0	0	0	0	0	2.301921005	0	0	0
561.109722	C22H26O17				-2.277432439	0	0	0	-2.277432439	0	-2.277432439	-2.277432439	-2.277432439	0	0	0	0	-2.277432439
561.157341	C22H30N2O15				0	2.863243479	0	0	0	2.000763766	0	0	2.167225305	0	0	2.402889682	0	0
562.120227	C25H25NO14				2.448370706	2.242077385	0	0	0	0	0	0	0	0	0	0	0	0
562.250512	C25H41NO13				-2.506016014	0	0	0	0	0	0	0	0	0	0	0	-3.91913889	0
563.255657	C22H44O16				0	0	0	0	0	0	0	0	0	0	0	2.253273869	0	0
563.270913	C26H44O13				0	0	0	0	0	0	0	0	0	0	-3.006230933	0	0	0
565.188641	C22H34N2O15				0	0	-2.085433618	0	0	0	0	0	0	0	0	0	-2.085433618	0
568.255204	C31H39NO9				0	2.734112507	0	0	2.790374115	0	0	0	2.890724265	0	0	0	0	0
569.254476	C35H38O7				0	0	2.502134372	0	0	0	0	0	0	0	0	0	0	0
570.240341	C23H41NO15				0	0	2.339934118	0	0	0	0	0	0	0	0	0	0	0
571.235591	C22H40N2O15				0	0	2.184393711	0	0	0	0	0	0	0	0	0	0	0
572.140962	C27H27NO13				-3.107757453	-2.146931334	-3.107757453	-2.10116358	0	-3.107757453	-3.107757453	0	0	-3.107757453	-3.107757453	-2.059307112	-3.107757453	0
572.292377	C24H47NO14				0	0	0	0	0	0	0	0	2.125216109	0	0	0	0	2.059131753
573.172597	C27H30N2O12				2.071303554	0	0	0	0	0	0	0	0	2.255237091	0	0	-5.829866226	2.047185413
573.24939	C34H38O8				0	0	3.301818988	0	0	0	0	0	0	0	0	0	0	3.336712185
575.219272	C22H40O17				0	0	-3.155349122	0	0	0	0	0	0	0	0	0	0	0
575.228655	C33H36O9				-2.172309899	-2.172309899	0	0	-2.172309899	0	-2.172309899	-2.172309899	-2.172309899	-2.172309899	-2.172309899	0	0	0
575.276274	C33H40N2O7				0	0	2.201165864	0	0	3.617900153	0	0	0	0	0	0	0	0
576.135877	C26H27NO14				2.061207651	0	0	0	0	0	0	0	0	0	0	0	0	0
577.141022	C23H30O17				3.333793934	0	0	0	0	0	0	0	0	3.556311545	3.378889669	0	0	0
577.286563	C27H46O13				0	0	2.40632145	0	0	0	0	0	0	0	0	0	0	0
577.291924	C33H42N2O7				-2.056519332	-2.056519332	-2.056519332	-2.056519332	-2.056519332	-2.056519332	-2.056519332	-2.056519332	-2.056519332	-2.056519332	-2.056519332	-2.056519332	-2.056519332	0
582.182827	C26H33NO14				0	0	2.467221448	0	0	0	0	0	0	0	0	0	0	0
583.141691	C24H28N2O15				0	0	-5.939455237	0	0	-5.939455237	-3.230801598	0	-2.679701189	-5.939455237	-5.939455237	0	0	0
584.234862	C27H39NO13				2.286251104	0	0	0	0	0	0	0	0	0	0	0	0	2.013481515
585.240007	C24H42O16				2.071615053	0	2.639709701	0	0	0	0	0	0	0	0	0	0	0
585.36978	C37H50N2O4				0	2.041220353	0	0	0	2.650023642	2.448507366	2.677382645	0	0	0	0	0	0
586.244639	C34H37NO8				0	0	0	0	0	2.731385756	2.305272682	0	2.113916238	2.281499516	0	0	0	0
587.161757	C25H32O16				-4.005346042	-4.005346042	-4.005346042	-4.005346042	0	-4.005346042	-4.005346042	0	0	-4.005346042	-4.005346042	-4.005346042	0	-3.00642914
587.203503	C32H32N2O9				2.922310781	0	0	2.089016793	0	0	2.365972956	0	2.258554296	2.026647034	2.160102535	3.053453795	0	0
587.307299	C29H48O12				-2.506979948	0	0	0	0	0	0	0	0	0	0	0	0	0
589.152255	C23H30N2O16				0	0	0	0	0	0	0	0	0	0	0	0	0	-3.947605248
589.156278	C28H30O14				0	0	0	0	0	0	0	0	0	0	0	0	0	4.851876525
589.167511	C27H30N2O13				2.239620819	0	3.47096934	0	0	0	3.097831057	0	0	2.773452178	0	0	0	0
589.219153	C32H34N2O9				0	0	4.511741733	0	0	0	0	0	0	0	0	0	0	0
590.281812	C27H45NO13				-2.134825017	0	0	0	0	0	0	0	0	0	0	0	-2.134825017	0
591.171928	C28H32O14	"1,2-Bis-O-sinapoyl-beta-D-glucose"	KEGGREST	C04275	0	0	-4.194674219	0	0	-5.365420917	-5.006000058	-4.258547212	0	0	-2.742575533	0	-2.935284485	2.219057687
591.171928	C28H32O14	Isoswertisin 2''-rhamnoside	KEGGREST	C12629	0	0	-4.194674219	0	0	-5.365420917	-5.006000058	-4.258547212	0	0	-2.742575533	0	-2.935284485	2.219057687
591.271188	C33H40N2O8				-3.935427134	-3.935427134	-3.935427134	-3.935427134	-3.935427134	-3.935427134	-3.935427134	-3.935427134	-3.935427134	0	0	-3.935427134	-3.935427134	0
592.261077	C26H43NO14				3.408689236	0	2.189752666	2.031679074	0	0	0	0	0	2.281440678	2.611004066	0	0	2.827118673
593.130063	C30H26O13	Tribuloside	KEGGREST	C17140	-2.574802138	0	0	-2.574802138	0	0	0	0	0	0	-2.574802138	0	-2.574802138	0
593.135936	C23H30O18				0	0	0	0	0	0	0	0	0	0	0	0	2.490322291	0
593.256326	C25H42N2O14				0	0	2.070910151	0	2.419027684	2.504340508	2.578432227	0	3.065871657	0	2.009094913	0	0	0
594.963786	C25H8O18				0	0	0	0	0	0	0	0	0	0	0	0	0	3.349221911
595.130457	C26H28O16	Quercetin 3-O-[beta-D-xylosyl-(1->2)-beta-D-glucoside]	KEGGREST	C12637	0	0	0	0	0	-2.084965251	0	0	0	-2.084965251	0	0	0	0
595.281359	C36H40N2O6	Berbamunine	Pathos	C05177	0	0	0	0	0	0	0	0	2.183441829	0	0	0	0	0
595.281359	C36H40N2O6	Guattegaumerine	Pathos	C06511	0	0	0	0	0	0	0	0	2.183441829	0	0	0	0	0
595.281359	C36H40N2O6	Magnoline	KEGGREST	C06515	0	0	0	0	0	0	0	0	2.183441829	0	0	0	0	0
596.286504	C33H43NO9				0	4.21305816	0	0	4.450560576	0	0	0	3.280946831	0	0	0	0	0
596.292377	C26H47NO14				0	-2.79962931	0	0	-2.79962931	0	0	0	0	0	0	0	0	0
597.015822	C26H14O17				-2.512423716	-2.512423716	-2.512423716	-2.512423716	-2.512423716	-2.512423716	-2.512423716	-2.512423716	-2.512423716	-2.512423716	-2.512423716	0	-2.512423716	0
597.187853	C33H30N2O9				-3.61920662	-3.61920662	-3.61920662	-3.61920662	0	-3.61920662	-3.61920662	-3.61920662	-3.61920662	-3.61920662	-3.61920662	-3.61920662	0	0
597.188365	C20H38O20				-4.962401908	0	-4.962401908	0	-2.380019085	-4.962401908	-4.962401908	0	-4.962401908	-4.962401908	-4.962401908	0	0	-4.962401908
597.193726	C26H34N2O14				5.658769887	5.264029092	5.938317615	4.578051125	0	5.23065931	5.234361857	2.610621804	5.545435928	5.30092263	5.986200832	5.369074422	0	4.816807042
598.198871	C23H37NO17				0	0	0	0	0	0	2.026743228	0	0	0	0	0	0	0
601.255538	C34H38N2O8				0	-3.101949483	-3.101949483	0	-3.101949483	0	0	0	-3.101949483	0	0	-3.101949483	0	-3.101949483
601.28069	C36H42O8				0	2.114619237	0	0	0	0	0	0	0	0	0	0	0	0
601.282541	C24H46N2O15				0	0	0	0	0	0	0	0	0	0	2.142955518	0	0	0
601.291924	C35H42N2O7				0	0	0	0	0	0	0	0	0	0	0	2.193017686	0	0
603.198418	C32H32N2O10				2.943978063	0	2.025054193	0	0	0	0	0	0	0	2.321644691	0	0	0
603.219547	C29H36N2O12				0	0	3.079756392	0	0	3.358409637	0	0	0	0	2.344611679	0	0	0
605.151192	C28H30O15				-2.380235774	0	0	0	0	0	0	0	0	0	0	0	0	0
605.214068	C32H34N2O10				3.276174225	0	2.285051328	0	0	0	0	0	0	2.469015157	0	2.397982351	0	0
605.317863	C29H50O13				0	0	0	0	0	0	0	0	-3.511181516	0	0	-3.511181516	-3.511181516	0
605.323224	C35H46N2O7				0	0	-5.106230744	0	0	0	0	0	0	0	0	0	0	0
607.187972	C25H36O17				-2.105164763	0	-2.105164763	0	0	0	0	0	0	0	0	0	0	0
608.255991	C26H43NO15				0	0	0	0	2.001241093	2.242593801	0	0	2.743545838	0	0	0	0	0
609.146107	C27H30O16	Rutin	Pathos	C05625	0	0	0	0	0	-2.054367501	0	0	0	0	0	0	0	0
609.146107	C27H30O16	Lucenin-2	KEGGREST	C10102	0	0	0	0	0	-2.054367501	0	0	0	0	0	0	0	0
609.146107	C27H30O16	Kaempferol 3-O-beta-D-glucosyl-(1-2)-beta-D-glucoside	Pathos	C12634	0	0	0	0	0	-2.054367501	0	0	0	0	0	0	0	0
609.146107	C27H30O16	Kaempferol 3-O-beta-D-glucosylgalactoside	Pathos	C16490	0	0	0	0	0	-2.054367501	0	0	0	0	0	0	0	0
609.146107	C27H30O16	Multinoside A	KEGGREST	C17563	0	0	0	0	0	-2.054367501	0	0	0	0	0	0	0	0
609.146107	C27H30O16	Quercetin 3-O-rhamnoside 7-O-glucoside	KEGGREST	C19796	0	0	0	0	0	-2.054367501	0	0	0	0	0	0	0	0
611.167118	C33H28N2O10				0	-2.173974276	-2.173974276	0	0	-2.173974276	0	-2.173974276	0	-2.173974276	0	0	0	0
613.141022	C26H30O17				-4.287953043	0	0	0	0	0	0	0	0	0	0	0	0	-3.855004294
613.152255	C25H30N2O16				2.732822395	0	2.018201921	0	0	0	0	0	0	2.037007544	0	0	0	2.31727629
614.151527	C29H29NO14				-2.533190009	0	-2.533190009	0	0	-2.533190009	-2.095157417	0	-2.533190009	-2.533190009	-2.533190009	-2.533190009	-2.533190009	-2.405748583
614.172656	C26H33NO16				-2.11606594	0	0	0	0	0	0	0	0	0	0	0	0	0
614.2513	C21H45NO19				0	0	2.09636165	0	0	2.403620474	0	0	0	0	0	0	0	0
614.275939	C36H41NO8				2.072155261	0	0	0	0	0	2.089033823	0	0	0	2.480756028	0	0	2.146764129
614.297069	C33H45NO10	Hypaconitine	KEGGREST	C08688	0	2.470967769	0	0	0	0	0	0	2.366276803	0	0	0	0	0
614.318198	C30H49NO12				3.57431558	0	3.647643604	0	0	0	0	0	2.901312911	2.699000477	0	2.661121597	0	0
615.13152	C24H28N2O17				0	0	0	0	0	0	0	0	0	0	0	8.828644817	0	0
615.198418	C33H32N2O10				0	0	-3.585391081	-3.585391081	0	-3.585391081	-3.585391081	0	0	-3.585391081	-3.585391081	0	0	-2.613070863
615.22542	C23H40N2O17				0	0	0	0	0	0	0	0	0	0	2.379642051	0	0	0
617.135936	C25H30O18				0	0	0	0	0	0	0	0	0	-4.397463885	0	0	0	0
617.260349	C32H42O12	Bryotoxin A	KEGGREST	C08853	0	0	0	0	0	0	0	0	0	0	0	0	0	2.065170228
617.260349	C33H38N4O8	APC	Pathos	C16542	0	0	0	0	0	0	0	0	0	0	0	0	0	2.065170228
619.297128	C29H48O14				0	0	2.483378498	0	0	0	0	0	0	2.224072293	0	0	0	0
619.302488	C35H44N2O8				0	0	0	0	0	0	0	0	0	0	0	2.546054961	0	0
621.182493	C29H34O15	Orobanchoside	KEGGREST	C10481	0	0	3.451348294	0	0	0	0	0	0	3.002314189	2.774089955	0	0	0
621.203622	C26H38O17				-2.192004004	0	-2.220499824	0	0	0	0	0	0	0	0	0	0	0
623.239888	C36H36N2O8	Cannabisin D	KEGGREST	C17908	0	0	0	0	0	0	0	0	0	0	0	0	3.164384145	0
623.239888	C36H36N2O8	Cannabisin F	KEGGREST	C17910	0	0	0	0	0	0	0	0	0	0	0	0	3.164384145	0
623.239888	C36H36N2O8	Cannabisin G	KEGGREST	C17911	0	0	0	0	0	0	0	0	0	0	0	0	3.164384145	0
624.193391	C28H35NO15				0	0	0	0	0	0	0	0	0	2.202751145	0	0	0	0
625.141022	C27H30O17	Quercetin 3-O-beta-D-glucosyl-(1->2)-beta-D-glucoside	KEGGREST	C12667	-2.858165864	-2.395498373	-2.810655169	0	0	-3.427338549	-2.755636904	0	-3.427338549	-3.427338549	-2.924787042	0	0	0
625.152255	C26H30N2O16				2.412892224	2.376052102	2.108628425	0	0	0	0	0	0	0	0	0	0	0
625.162151	C24H34O19				2.072858421	0	0	0	0	0	0	0	0	0	0	0	0	0
625.167511	C30H30N2O13				0	0	0	0	0	0	0	0	0	0	0	0	0	-2.172500522
625.177407	C28H34O16				0	0	2.102766623	0	0	0	0	0	0	0	0	0	0	0
625.182768	C34H30N2O10				0	0	0	0	0	0	0	2.049447377	0	0	0	2.053729379	2.700015688	0
626.209042	C28H37NO15				-2.267341655	0	-3.615345182	-2.507024389	0	-2.692017639	0	0	0	-2.231013663	0	0	-4.287702144	0
626.297069	C34H45NO10				0	0	0	0	3.496132258	0	0	0	0	0	0	0	0	0
627.204291	C27H36N2O15				3.621163012	3.194471454	4.379392964	2.705142856	0	3.286546195	3.189835239	0	3.270453122	3.232447532	4.020485149	3.605962487	0	2.901192266
627.271188	C36H40N2O8				0	0	0	2.05681719	0	0	2.544175725	0	3.476921618	0	0	0	0	0
628.297462	C30H47NO13				2.692678676	0	3.194850398	0	0	2.439474732	2.183019079	0	2.5494825	2.450785001	3.405627166	0	0	4.204714056
629.177682	C33H30N2O11				-4.344393003	0	0	0	0	0	0	0	0	0	0	0	0	-2.830385604
629.183555	C26H34N2O16				2.228863989	0	0	0	0	0	0	0	0	0	0	0	0	0
